arquivo,TRWET_medio
MGMC.2012.146.trop,187.5454861111111
MGMC.2012.147.trop,199.7888888888889
MGMC.2012.148.trop,198.44236111111113
MGMC.2012.149.trop,194.01770833333333
MGMC.2012.150.trop,194.99444444444444
MGMC.2012.151.trop,165.59548611111111
MGMC.2012.152.trop,182.85972222222222
MGMC.2012.153.trop,183.83055555555555
MGMC.2012.154.trop,161.18506944444445
MGMC.2012.155.trop,154.33402777777778
MGMC.2012.156.trop,161.61458333333334
MGMC.2012.157.trop,189.96388888888887
MGMC.2012.158.trop,201.08854166666666
MGMC.2012.159.trop,204.390625
MGMC.2012.160.trop,218.2576388888889
MGMC.2012.161.trop,209.34618055555555
MGMC.2012.162.trop,162.88958333333332
MGMC.2012.163.trop,148.46319444444444
MGMC.2012.164.trop,149.81493055555555
MGMC.2012.165.trop,151.35243055555554
MGMC.2012.166.trop,153.83854166666666
MGMC.2012.167.trop,138.79930555555555
MGMC.2012.168.trop,156.39548611111113
MGMC.2012.169.trop,146.20798611111113
MGMC.2012.170.trop,134.93055555555554
MGMC.2012.171.trop,158.93784722222222
MGMC.2012.172.trop,166.74965277777778
MGMC.2012.173.trop,165.79097222222222
MGMC.2012.174.trop,159.16041666666666
MGMC.2012.175.trop,169.45499999999998
MGMC.2012.176.trop,160.77256944444446
MGMC.2012.177.trop,132.5638888888889
MGMC.2012.178.trop,112.77222222222223
MGMC.2012.179.trop,120.17222222222222
MGMC.2012.180.trop,133.31909722222224
MGMC.2012.181.trop,167.58958333333334
MGMC.2012.182.trop,175.15833333333333
MGMC.2012.183.trop,128.6986111111111
MGMC.2012.184.trop,114.1576388888889
MGMC.2012.185.trop,118.70208333333332
MGMC.2012.186.trop,88.33645833333334
MGMC.2012.187.trop,108.40416666666667
MGMC.2012.188.trop,135.05416666666667
MGMC.2012.189.trop,113.35243055555556
MGMC.2012.190.trop,121.93124999999999
MGMC.2012.191.trop,140.60868055555557
MGMC.2012.192.trop,133.47118055555555
MGMC.2012.193.trop,131.14270833333333
MGMC.2012.194.trop,126.53645833333333
MGMC.2012.195.trop,141.74409722222222
MGMC.2012.196.trop,154.1295138888889
MGMC.2012.197.trop,139.35763888888889
MGMC.2012.198.trop,153.29652777777778
MGMC.2012.199.trop,135.37743055555555
MGMC.2012.200.trop,144.52048611111113
MGMC.2012.201.trop,146.1017361111111
MGMC.2012.202.trop,150.0
MGMC.2012.203.trop,148.96770833333332
MGMC.2012.204.trop,115.23819444444445
MGMC.2012.205.trop,103.91944444444444
MGMC.2012.206.trop,66.7357638888889
MGMC.2012.207.trop,77.88159722222223
MGMC.2012.208.trop,68.91388888888889
MGMC.2012.209.trop,72.021875
MGMC.2012.210.trop,72.79479166666667
MGMC.2012.211.trop,76.84652777777778
MGMC.2012.212.trop,79.20238095238095
MGMC.2012.213.trop,84.23854166666666
MGMC.2012.214.trop,118.85416666666667
MGMC.2012.215.trop,126.49756944444445
MGMC.2012.216.trop,127.65069444444445
MGMC.2012.217.trop,132.31145833333332
MGMC.2012.218.trop,116.07326388888889
MGMC.2012.219.trop,121.31006944444445
MGMC.2012.220.trop,144.39687500000002
MGMC.2012.221.trop,89.23472222222222
MGMC.2012.222.trop,77.83055555555556
MGMC.2012.223.trop,97.50798611111111
MGMC.2012.224.trop,91.30104166666666
MGMC.2012.225.trop,103.99097222222223
MGMC.2012.226.trop,126.1986111111111
MGMC.2012.227.trop,119.56458333333333
MGMC.2012.228.trop,111.16909722222222
MGMC.2012.229.trop,131.3423611111111
MGMC.2012.230.trop,130.70347222222222
MGMC.2012.231.trop,126.97916666666667
MGMC.2012.232.trop,128.15833333333333
MGMC.2012.233.trop,123.4486111111111
MGMC.2012.234.trop,93.10208333333334
MGMC.2012.235.trop,150.24131944444446
MGMC.2012.236.trop,106.23750000000001
MGMC.2012.237.trop,149.809375
MGMC.2012.238.trop,135.27083333333334
MGMC.2012.239.trop,85.95902777777778
MGMC.2012.240.trop,106.09097222222222
MGMC.2012.241.trop,121.5579861111111
MGMC.2012.242.trop,137.5753472222222
MGMC.2012.243.trop,120.8920138888889
MGMC.2012.244.trop,112.0875
MGMC.2012.245.trop,91.81875
MGMC.2012.246.trop,82.36250000000001
MGMC.2012.247.trop,82.134375
MGMC.2012.248.trop,101.70729166666666
MGMC.2012.249.trop,96.72361111111111
MGMC.2012.250.trop,99.24548611111112
MGMC.2012.251.trop,94.93437499999999
MGMC.2012.252.trop,104.06006944444444
MGMC.2012.253.trop,112.06979166666666
MGMC.2012.254.trop,122.92604166666666
MGMC.2012.255.trop,132.7107638888889
MGMC.2012.256.trop,150.63819444444445
MGMC.2012.257.trop,152.18402777777777
MGMC.2012.258.trop,162.17460317460316
MGMC.2012.259.trop,180.50694444444446
MGMC.2012.260.trop,144.05277777777778
MGMC.2012.261.trop,128.309375
MGMC.2012.262.trop,123.08659420289855
MGMC.2012.266.trop,250.46979166666668
MGMC.2012.267.trop,233.04999999999998
MGMC.2012.268.trop,208.07881944444443
MGMC.2012.269.trop,203.23101045296167
MGMC.2012.270.trop,202.45972222222224
MGMC.2012.271.trop,204.03472222222223
MGMC.2012.272.trop,138.93229166666666
MGMC.2012.273.trop,127.94930555555555
MGMC.2012.274.trop,96.36736111111111
MGMC.2012.275.trop,83.82361111111112
MGMC.2012.276.trop,96.39131944444445
MGMC.2012.277.trop,110.33715277777777
MGMC.2012.278.trop,122.17812500000001
MGMC.2012.279.trop,114.43784722222222
MGMC.2012.280.trop,113.50763888888889
MGMC.2012.281.trop,118.80104166666666
MGMC.2012.282.trop,131.02604166666666
MGMC.2012.283.trop,148.70208333333332
MGMC.2012.284.trop,164.03356890459364
MGMC.2012.285.trop,141.11354166666666
MGMC.2012.286.trop,171.6875
MGMC.2012.287.trop,231.38888888888889
MGMC.2012.288.trop,216.30312500000002
MGMC.2012.289.trop,195.98125
MGMC.2012.290.trop,160.89479166666666
MGMC.2012.291.trop,184.66853146853146
MGMC.2012.292.trop,202.64894366197183
MGMC.2012.293.trop,192.0418439716312
MGMC.2012.294.trop,232.55208333333334
MGMC.2012.295.trop,224.60243902439024
MGMC.2012.296.trop,216.98784722222223
MGMC.2012.297.trop,218.14375
MGMC.2012.298.trop,206.3951388888889
MGMC.2012.299.trop,194.76006944444444
MGMC.2012.300.trop,117.86805555555556
MGMC.2012.301.trop,120.20069444444445
MGMC.2012.302.trop,111.61250000000001
MGMC.2012.303.trop,129.13854166666667
MGMC.2012.304.trop,188.75486111111113
MGMC.2012.305.trop,220.33715277777776
MGMC.2012.306.trop,232.13750000000002
MGMC.2012.307.trop,289.96006944444446
MGMC.2012.308.trop,290.68055555555554
MGMC.2012.309.trop,293.2142361111111
MGMC.2012.310.trop,265.95729166666666
MGMC.2012.311.trop,272.046875
MGMC.2012.312.trop,282.3694444444444
MGMC.2012.313.trop,285.6759581881533
MGMC.2012.314.trop,310.8597222222222
MGMC.2012.315.trop,297.5809027777778
MGMC.2012.316.trop,302.76180555555555
MGMC.2012.317.trop,284.7840277777778
MGMC.2012.318.trop,280.7638888888889
MGMC.2012.319.trop,284.50625
MGMC.2012.320.trop,253.9267361111111
MGMC.2012.321.trop,271.94895833333334
MGMC.2012.322.trop,264.7972222222222
MGMC.2012.323.trop,229.74965277777775
MGMC.2012.324.trop,256.42291666666665
MGMC.2012.325.trop,275.6041666666667
MGMC.2012.326.trop,272.34756944444445
MGMC.2012.327.trop,204.32229965156793
MGMC.2012.328.trop,182.21041666666667
MGMC.2012.329.trop,240.10243055555554
MGMC.2012.330.trop,295.2746527777778
MGMC.2012.331.trop,317.8777777777778
MGMC.2012.332.trop,306.5961805555555
MGMC.2012.333.trop,297.79340277777777
MGMC.2012.334.trop,241.1590277777778
MGMC.2012.335.trop,233.65104166666666
MGMC.2012.336.trop,213.67013888888889
MGMC.2012.337.trop,194.90590277777778
MGMC.2012.338.trop,217.98286713286714
MGMC.2012.339.trop,210.7313588850174
MGMC.2012.340.trop,179.05347222222224
MGMC.2012.341.trop,152.4076388888889
MGMC.2012.342.trop,156.00416666666666
MGMC.2012.343.trop,178.63472222222222
MGMC.2012.344.trop,198.11354166666666
MGMC.2012.345.trop,220.9972222222222
MGMC.2012.346.trop,255.4420138888889
MGMC.2012.347.trop,284.7447916666667
MGMC.2012.348.trop,268.3701388888889
MGMC.2012.349.trop,264.53194444444443
MGMC.2012.350.trop,224.07719298245613
MGMC.2012.351.trop,177.5545138888889
MGMC.2012.352.trop,165.83623693379792
MGMC.2012.353.trop,163.42847222222224
MGMC.2012.354.trop,198.19965277777777
MGMC.2012.355.trop,220.14652777777778
MGMC.2012.356.trop,206.52951388888889
MGMC.2012.357.trop,177.6763888888889
MGMC.2012.358.trop,179.69166666666666
MGMC.2012.359.trop,171.79577464788733
MGMC.2012.360.trop,167.40520833333332
MGMC.2012.361.trop,190.81166077738516
MGMC.2012.362.trop,191.90972222222223
MGMC.2012.363.trop,177.90381944444445
MGMC.2012.364.trop,242.53194444444443
MGMC.2012.365.trop,189.43402777777777
MGMC.2012.366.trop,141.1888888888889
MGMC.2013.001.trop,147.22777777777776
MGMC.2013.002.trop,149.50520833333334
MGMC.2013.003.trop,215.16875
MGMC.2013.004.trop,154.52256944444446
MGMC.2013.005.trop,143.4752613240418
MGMC.2013.006.trop,170.09791666666666
MGMC.2013.007.trop,223.64722222222224
MGMC.2013.008.trop,239.14930555555554
MGMC.2013.009.trop,237.34444444444443
MGMC.2013.010.trop,215.82881944444443
MGMC.2013.011.trop,276.42256944444443
MGMC.2013.012.trop,255.9586805555556
MGMC.2013.013.trop,241.6298611111111
MGMC.2013.014.trop,232.55555555555554
MGMC.2013.015.trop,277.0804878048781
MGMC.2013.016.trop,286.67534722222223
MGMC.2013.017.trop,294.3538194444444
MGMC.2013.018.trop,250.59687499999998
MGMC.2013.019.trop,233.83506944444446
MGMC.2013.020.trop,298.85833333333335
MGMC.2013.021.trop,311.50104166666665
MGMC.2013.022.trop,303.1701388888889
MGMC.2013.023.trop,282.3510416666667
MGMC.2013.024.trop,278.3986111111111
MGMC.2013.025.trop,308.43402777777777
MGMC.2013.026.trop,318.6454861111111
MGMC.2013.027.trop,325.8878472222222
MGMC.2013.028.trop,330.6635416666667
MGMC.2013.029.trop,302.12638888888887
MGMC.2013.030.trop,256.62187500000005
MGMC.2013.031.trop,237.86180555555555
MGMC.2013.032.trop,249.6376984126984
MGMC.2013.033.trop,225.58819444444444
MGMC.2013.034.trop,157.80868055555555
MGMC.2013.035.trop,208.45
MGMC.2013.036.trop,258.2368055555555
MGMC.2013.037.trop,215.51319444444445
MGMC.2013.038.trop,178.8079861111111
MGMC.2013.039.trop,188.63715277777777
MGMC.2013.040.trop,225.21979166666668
MGMC.2013.041.trop,146.09375
MGMC.2013.042.trop,136.29097222222222
MGMC.2013.043.trop,142.05729166666666
MGMC.2013.044.trop,164.3111111111111
MGMC.2013.045.trop,150.01597222222222
MGMC.2013.046.trop,174.65208333333334
MGMC.2013.047.trop,174.83784722222222
MGMC.2013.048.trop,169.35451388888887
MGMC.2013.049.trop,170.4972222222222
MGMC.2013.050.trop,177.45972222222224
MGMC.2013.051.trop,153.49826388888889
MGMC.2013.052.trop,148.76388888888889
MGMC.2013.053.trop,163.86562500000002
MGMC.2013.054.trop,195.7642361111111
MGMC.2013.055.trop,228.10833333333332
MGMC.2013.056.trop,221.45798611111113
MGMC.2013.057.trop,202.91493055555554
MGMC.2013.058.trop,242.26597222222225
MGMC.2013.059.trop,280.93680555555557
MGMC.2013.060.trop,267.6715277777778
MGMC.2013.061.trop,189.39756944444446
MGMC.2013.062.trop,201.6548611111111
MGMC.2013.063.trop,183.09930555555556
MGMC.2013.064.trop,174.2840277777778
MGMC.2013.065.trop,191.54027777777776
MGMC.2013.066.trop,239.61249999999998
MGMC.2013.067.trop,226.3722222222222
MGMC.2013.068.trop,183.21944444444443
MGMC.2013.069.trop,186.26736111111111
MGMC.2013.070.trop,232.2295138888889
MGMC.2013.071.trop,251.65312500000002
MGMC.2013.072.trop,286.42473867595817
MGMC.2013.073.trop,303.3861111111111
MGMC.2013.074.trop,256.3180555555556
MGMC.2013.075.trop,192.21388888888887
MGMC.2013.076.trop,195.14236111111111
MGMC.2013.077.trop,192.47569444444446
MGMC.2013.078.trop,212.13819444444445
MGMC.2013.079.trop,234.05833333333334
MGMC.2013.080.trop,248.0440972222222
MGMC.2013.081.trop,308.38923611111113
MGMC.2013.082.trop,299.28437499999995
MGMC.2013.083.trop,277.41493055555554
MGMC.2013.084.trop,299.45381944444443
MGMC.2013.085.trop,270.5569444444444
MGMC.2013.086.trop,259.2840277777778
MGMC.2013.087.trop,282.5673611111111
MGMC.2013.088.trop,290.05937500000005
MGMC.2013.089.trop,271.88680555555555
MGMC.2013.090.trop,204.40416666666667
MGMC.2013.091.trop,218.85069444444446
MGMC.2013.092.trop,187.62986111111113
MGMC.2013.093.trop,225.3409722222222
MGMC.2013.094.trop,263.7097222222222
MGMC.2013.095.trop,250.4173611111111
MGMC.2013.096.trop,278.74861111111113
MGMC.2013.097.trop,294.2083333333333
MGMC.2013.098.trop,284.0152777777778
MGMC.2013.099.trop,298.2527777777778
MGMC.2013.100.trop,310.09236111111113
MGMC.2013.101.trop,309.12881944444445
MGMC.2013.102.trop,293.5090277777778
MGMC.2013.103.trop,291.95104166666664
MGMC.2013.104.trop,258.4079861111111
MGMC.2013.105.trop,271.48854166666666
MGMC.2013.106.trop,282.7631944444445
MGMC.2013.107.trop,229.96249999999998
MGMC.2013.108.trop,185.52777777777777
MGMC.2013.109.trop,173.67222222222222
MGMC.2013.110.trop,120.68645833333332
MGMC.2013.111.trop,119.265625
MGMC.2013.112.trop,124.17743055555555
MGMC.2013.113.trop,142.78506944444445
MGMC.2013.114.trop,163.06076388888889
MGMC.2013.115.trop,197.52048611111113
MGMC.2013.116.trop,188.98055555555555
MGMC.2013.117.trop,151.25694444444446
MGMC.2013.118.trop,138.56944444444446
MGMC.2013.119.trop,134.85833333333332
MGMC.2013.120.trop,133.37395833333332
MGMC.2013.121.trop,133.02777777777777
MGMC.2013.122.trop,121.30555555555556
MGMC.2013.123.trop,126.43090277777777
MGMC.2013.124.trop,131.30277777777778
MGMC.2013.125.trop,117.8079861111111
MGMC.2013.126.trop,133.86041666666668
MGMC.2013.127.trop,191.36319444444445
MGMC.2013.128.trop,142.9815972222222
MGMC.2013.129.trop,151.1138888888889
MGMC.2013.130.trop,139.69375000000002
MGMC.2013.131.trop,115.19340277777776
MGMC.2013.132.trop,163.4972222222222
MGMC.2013.133.trop,172.4607638888889
MGMC.2013.134.trop,177.57118055555554
MGMC.2013.135.trop,181.57187499999998
MGMC.2013.136.trop,176.43541666666667
MGMC.2013.137.trop,157.04583333333332
MGMC.2013.138.trop,171.25729166666667
MGMC.2013.139.trop,187.74826388888889
MGMC.2013.140.trop,157.49652777777777
MGMC.2013.141.trop,169.70937500000002
MGMC.2013.142.trop,179.43368055555555
MGMC.2013.143.trop,162.11631944444446
MGMC.2013.144.trop,174.03784722222224
MGMC.2013.145.trop,202.44826388888887
MGMC.2013.146.trop,199.81979166666667
MGMC.2013.147.trop,209.69583333333333
MGMC.2013.148.trop,181.72256944444445
MGMC.2013.149.trop,187.4767361111111
MGMC.2013.150.trop,227.50868055555554
MGMC.2013.151.trop,239.61562500000002
MGMC.2013.152.trop,248.79548611111113
MGMC.2013.153.trop,227.7472222222222
MGMC.2013.154.trop,231.23958333333334
MGMC.2013.155.trop,264.3357638888889
MGMC.2013.156.trop,228.90381944444445
MGMC.2013.157.trop,213.065625
MGMC.2013.158.trop,212.44826388888887
MGMC.2013.159.trop,198.5965277777778
MGMC.2013.160.trop,186.73958333333334
MGMC.2013.161.trop,173.515625
MGMC.2013.162.trop,150.3048611111111
MGMC.2013.163.trop,140.86770833333333
MGMC.2013.164.trop,152.17361111111111
MGMC.2013.165.trop,137.6746527777778
MGMC.2013.166.trop,136.73541666666668
MGMC.2013.167.trop,153.4263888888889
MGMC.2013.168.trop,157.05104166666666
MGMC.2013.169.trop,160.68506944444445
MGMC.2013.170.trop,149.09791666666666
MGMC.2013.171.trop,134.61979166666666
MGMC.2013.172.trop,158.30902777777777
MGMC.2013.173.trop,192.80659722222222
MGMC.2013.174.trop,196.83888888888887
MGMC.2013.175.trop,173.33229166666666
MGMC.2013.176.trop,152.71006944444446
MGMC.2013.177.trop,152.8138888888889
MGMC.2013.178.trop,148.22361111111113
MGMC.2013.179.trop,134.0111111111111
MGMC.2013.180.trop,132.41319444444446
MGMC.2013.181.trop,125.13993055555557
MGMC.2013.182.trop,111.97951388888889
MGMC.2013.183.trop,133.1482638888889
MGMC.2013.184.trop,180.80347222222224
MGMC.2013.185.trop,172.296875
MGMC.2013.186.trop,154.75902777777776
MGMC.2013.187.trop,109.77430555555556
MGMC.2013.188.trop,144.59027777777777
MGMC.2013.189.trop,119.72777777777777
MGMC.2013.190.trop,123.66354166666666
MGMC.2013.191.trop,130.403125
MGMC.2013.192.trop,128.97708333333333
MGMC.2013.193.trop,141.09444444444443
MGMC.2013.194.trop,142.16250000000002
MGMC.2013.195.trop,140.73958333333334
MGMC.2013.196.trop,155.1451388888889
MGMC.2013.197.trop,135.859375
MGMC.2013.198.trop,142.953125
MGMC.2013.199.trop,138.64548611111113
MGMC.2013.200.trop,137.33506944444446
MGMC.2013.201.trop,146.98993055555556
MGMC.2013.202.trop,133.5440972222222
MGMC.2013.203.trop,136.07698412698414
MGMC.2013.204.trop,144.2003472222222
MGMC.2013.205.trop,153.59722222222223
MGMC.2013.206.trop,135.33784722222222
MGMC.2013.207.trop,133.4388888888889
MGMC.2013.208.trop,133.63854166666667
MGMC.2013.209.trop,111.84409722222222
MGMC.2013.210.trop,112.83958333333334
MGMC.2013.211.trop,104.54965277777778
MGMC.2013.212.trop,81.13819444444444
MGMC.2013.213.trop,64.74097222222223
MGMC.2013.214.trop,60.29618055555555
MGMC.2013.215.trop,65.91805555555555
MGMC.2013.216.trop,98.10104166666666
MGMC.2013.217.trop,90.46770833333333
MGMC.2013.218.trop,98.59409722222222
MGMC.2013.219.trop,96.6079861111111
MGMC.2013.220.trop,109.18958333333333
MGMC.2013.221.trop,120.06423611111111
MGMC.2013.222.trop,128.65798611111111
MGMC.2013.223.trop,109.61250000000001
MGMC.2013.224.trop,114.95555555555555
MGMC.2013.225.trop,109.0638888888889
MGMC.2013.226.trop,132.61354166666666
MGMC.2013.227.trop,160.6732638888889
MGMC.2013.228.trop,166.40694444444443
MGMC.2013.229.trop,138.64027777777778
MGMC.2013.230.trop,137.0496527777778
MGMC.2013.231.trop,135.06805555555556
MGMC.2013.232.trop,138.8013888888889
MGMC.2013.233.trop,143.44236111111113
MGMC.2013.234.trop,148.74895833333332
MGMC.2013.235.trop,125.18055555555556
MGMC.2013.236.trop,86.92465277777778
MGMC.2013.237.trop,143.1673611111111
MGMC.2013.238.trop,123.5142361111111
MGMC.2013.239.trop,126.55451388888888
MGMC.2013.240.trop,165.3736111111111
MGMC.2013.241.trop,166.39687500000002
MGMC.2013.242.trop,112.24687499999999
MGMC.2013.243.trop,99.05277777777778
MGMC.2013.244.trop,128.57222222222222
MGMC.2013.245.trop,149.00729166666667
MGMC.2013.246.trop,160.4232638888889
MGMC.2013.247.trop,183.16875
MGMC.2013.248.trop,238.18819444444443
MGMC.2013.249.trop,182.04895833333333
MGMC.2013.250.trop,123.93159722222224
MGMC.2013.251.trop,128.66597222222222
MGMC.2013.252.trop,119.1222222222222
MGMC.2013.253.trop,126.22708333333334
MGMC.2013.254.trop,122.2642361111111
MGMC.2013.255.trop,149.67916666666667
MGMC.2013.256.trop,159.34756944444445
MGMC.2013.257.trop,173.20243055555557
MGMC.2013.258.trop,194.78784722222224
MGMC.2013.259.trop,189.58194444444445
MGMC.2013.260.trop,206.3236111111111
MGMC.2013.261.trop,260.4763888888889
MGMC.2013.262.trop,224.07187499999998
MGMC.2013.263.trop,178.87986111111113
MGMC.2013.264.trop,156.39479166666666
MGMC.2013.265.trop,145.75555555555556
MGMC.2013.266.trop,133.06909722222224
MGMC.2013.267.trop,140.44583333333333
MGMC.2013.268.trop,198.68506944444445
MGMC.2013.269.trop,190.043006993007
MGMC.2013.270.trop,182.3517361111111
MGMC.2013.271.trop,190.71354166666666
MGMC.2013.272.trop,219.79027777777776
MGMC.2013.273.trop,241.48020833333334
MGMC.2013.274.trop,249.23680555555555
MGMC.2013.275.trop,218.49374999999998
MGMC.2013.276.trop,251.22118055555555
MGMC.2013.277.trop,251.87916666666666
MGMC.2013.278.trop,253.7868055555556
MGMC.2013.279.trop,265.92499999999995
MGMC.2013.280.trop,253.3850694444444
MGMC.2013.281.trop,246.57395833333334
MGMC.2013.282.trop,213.53333333333333
MGMC.2013.283.trop,153.96875
MGMC.2013.284.trop,135.565625
MGMC.2013.285.trop,114.17083333333332
MGMC.2013.286.trop,117.36909722222224
MGMC.2013.287.trop,119.68958333333333
MGMC.2013.288.trop,154.28750000000002
MGMC.2013.289.trop,174.28611111111113
MGMC.2013.290.trop,240.38333333333333
MGMC.2013.291.trop,275.99583333333334
MGMC.2013.292.trop,271.0625
MGMC.2013.293.trop,226.90381944444445
MGMC.2013.294.trop,192.00034722222222
MGMC.2013.295.trop,203.31979166666667
MGMC.2013.296.trop,140.8787456445993
MGMC.2013.297.trop,132.39537366548043
MGMC.2013.298.trop,131.63937282229966
MGMC.2013.299.trop,111.92152777777778
MGMC.2013.300.trop,118.90138888888889
MGMC.2013.301.trop,169.63645833333334
MGMC.2013.302.trop,239.27256944444446
MGMC.2013.303.trop,260.1136363636364
MGMC.2013.304.trop,248.88536585365856
MGMC.2013.305.trop,224.57604166666667
MGMC.2013.306.trop,181.67013888888889
MGMC.2013.307.trop,118.56398601398602
MGMC.2013.308.trop,119.20208333333332
MGMC.2013.309.trop,178.5496527777778
MGMC.2013.310.trop,270.1411149825784
MGMC.2013.311.trop,279.584375
MGMC.2013.312.trop,273.0236111111111
MGMC.2013.313.trop,245.45138888888889
MGMC.2013.314.trop,202.04270833333334
MGMC.2013.315.trop,196.59027777777777
MGMC.2013.316.trop,201.41250000000002
MGMC.2013.317.trop,227.24027777777778
MGMC.2013.318.trop,202.559375
MGMC.2013.319.trop,187.92430555555555
MGMC.2013.320.trop,170.71624548736463
MGMC.2013.321.trop,159.8212543554007
MGMC.2013.322.trop,216.96443661971833
MGMC.2013.323.trop,180.74558303886926
MGMC.2013.324.trop,151.301393728223
MGMC.2013.325.trop,114.58710801393728
MGMC.2013.326.trop,119.8972027972028
MGMC.2013.327.trop,198.20035335689045
MGMC.2013.328.trop,259.7189964157706
MGMC.2013.329.trop,282.83404255319147
MGMC.2013.330.trop,302.00557491289203
MGMC.2013.331.trop,293.01770833333336
MGMC.2013.332.trop,297.8257839721254
MGMC.2013.333.trop,299.98118466898956
MGMC.2013.334.trop,301.5597902097902
MGMC.2013.335.trop,213.9205574912892
MGMC.2013.336.trop,153.73916083916083
MGMC.2013.337.trop,202.52439024390245
MGMC.2013.338.trop,272.13728222996514
MGMC.2013.339.trop,265.0201388888889
MGMC.2013.340.trop,268.11742160278743
MGMC.2013.341.trop,292.25272727272727
MGMC.2013.342.trop,293.54596491228074
MGMC.2013.343.trop,297.3170138888889
MGMC.2013.344.trop,280.57544483985765
MGMC.2013.345.trop,281.44722222222225
MGMC.2013.346.trop,309.13085106382977
MGMC.2013.347.trop,312.1223404255319
MGMC.2013.348.trop,298.8621052631579
MGMC.2013.349.trop,291.9383275261324
MGMC.2013.350.trop,310.571875
MGMC.2013.351.trop,307.72109090909095
MGMC.2013.352.trop,241.4763888888889
MGMC.2013.353.trop,246.6668989547038
MGMC.2013.354.trop,288.0108695652174
MGMC.2013.355.trop,313.2760416666667
MGMC.2013.356.trop,320.34305555555557
MGMC.2013.357.trop,310.959375
MGMC.2013.358.trop,305.3434027777778
MGMC.2013.359.trop,289.57604166666664
MGMC.2013.360.trop,289.2975609756097
MGMC.2013.361.trop,238.2212543554007
MGMC.2013.362.trop,250.31184668989548
MGMC.2013.363.trop,278.78450704225355
MGMC.2013.364.trop,274.1795138888889
MGMC.2013.365.trop,250.61964285714285
MGMC.2014.001.trop,213.28194444444443
MGMC.2014.002.trop,147.29791666666668
MGMC.2014.003.trop,115.84808362369338
MGMC.2014.004.trop,117.11478873239436
MGMC.2014.005.trop,127.37351916376305
MGMC.2014.006.trop,144.2371527777778
MGMC.2014.007.trop,132.40069444444444
MGMC.2014.008.trop,163.3465277777778
MGMC.2014.009.trop,209.8125
MGMC.2014.010.trop,204.6638888888889
MGMC.2014.011.trop,217.96388888888887
MGMC.2014.012.trop,179.940625
MGMC.2014.013.trop,184.01805555555555
MGMC.2014.014.trop,170.2996527777778
MGMC.2014.015.trop,181.6048611111111
MGMC.2014.016.trop,210.37839721254355
MGMC.2014.017.trop,221.64791666666667
MGMC.2014.018.trop,253.6121527777778
MGMC.2014.019.trop,276.9621527777778
MGMC.2014.020.trop,279.1111111111111
MGMC.2014.021.trop,272.71284722222225
MGMC.2014.022.trop,240.00208333333336
MGMC.2014.023.trop,218.1673611111111
MGMC.2014.024.trop,204.4138888888889
MGMC.2014.025.trop,130.5423611111111
MGMC.2014.026.trop,184.41875
MGMC.2014.027.trop,184.93854166666668
MGMC.2014.028.trop,166.83229166666666
MGMC.2014.029.trop,181.5979094076655
MGMC.2014.030.trop,178.0830985915493
MGMC.2014.031.trop,147.36354166666666
MGMC.2014.032.trop,118.87187499999999
MGMC.2014.033.trop,112.00798611111111
MGMC.2014.034.trop,141.56180555555557
MGMC.2014.035.trop,149.92118055555557
MGMC.2014.036.trop,188.68333333333334
MGMC.2014.037.trop,143.84895833333334
MGMC.2014.038.trop,158.33194444444445
MGMC.2014.039.trop,151.68680555555557
MGMC.2014.040.trop,147.98645833333333
MGMC.2014.041.trop,188.43923611111111
MGMC.2014.042.trop,189.2892361111111
MGMC.2014.043.trop,180.33819444444444
MGMC.2014.044.trop,190.78368055555555
MGMC.2014.045.trop,220.84930555555556
MGMC.2014.046.trop,225.4329861111111
MGMC.2014.047.trop,199.2
MGMC.2014.048.trop,218.9829861111111
MGMC.2014.049.trop,242.3548611111111
MGMC.2014.050.trop,271.3697916666667
MGMC.2014.051.trop,218.45208333333332
MGMC.2014.052.trop,198.43090277777776
MGMC.2014.053.trop,211.86597222222224
MGMC.2014.054.trop,188.51597222222222
MGMC.2014.055.trop,196.640625
MGMC.2014.056.trop,212.44131944444445
MGMC.2014.057.trop,167.37482517482516
MGMC.2014.058.trop,202.83789473684212
MGMC.2014.059.trop,222.10034722222224
MGMC.2014.060.trop,257.5100694444444
MGMC.2014.061.trop,270.6829861111111
MGMC.2014.062.trop,245.07951388888887
MGMC.2014.063.trop,224.38333333333333
MGMC.2014.064.trop,254.15659722222225
MGMC.2014.065.trop,235.74270833333333
MGMC.2014.066.trop,216.37534722222222
MGMC.2014.067.trop,239.02604166666666
MGMC.2014.068.trop,291.6670138888889
MGMC.2014.069.trop,269.16805555555555
MGMC.2014.070.trop,229.48368055555557
MGMC.2014.071.trop,143.07791666666665
MGMC.2014.072.trop,198.11180555555555
MGMC.2014.073.trop,192.0357638888889
MGMC.2014.074.trop,173.08472222222224
MGMC.2014.075.trop,202.50104166666668
MGMC.2014.076.trop,232.13472222222222
MGMC.2014.077.trop,219.35244755244756
MGMC.2014.078.trop,241.42881944444446
MGMC.2014.079.trop,230.90833333333336
MGMC.2014.080.trop,233.93958333333336
MGMC.2014.081.trop,254.2600694444444
MGMC.2014.082.trop,270.48645833333336
MGMC.2014.083.trop,302.3840277777778
MGMC.2014.084.trop,278.65694444444443
MGMC.2014.085.trop,265.73275261324045
MGMC.2014.086.trop,272.25347222222223
MGMC.2014.087.trop,275.8204861111111
MGMC.2014.088.trop,259.428125
